execute_time[ms],latency[ms]
192931,81
192931,81
192931,31
192931,31
192932,32
192932,32
192932,32
193030,80
193030,80
193031,81
193031,81
193031,81
193031,31
193032,32
193032,32
193032,32
193033,33
193130,80
193130,80
193131,81
193131,81
193131,81
193131,30
193132,31
193132,31
193132,31
193132,31
193230,80
193231,81
193231,81
193231,81
193231,81
193231,31
193232,32
193232,32
193232,32
193232,32
193330,80
193330,80
193331,81
193331,81
193331,81
193331,31
193331,31
193332,32
193332,32
193332,32
193430,80
193431,81
193431,81
193431,81
193432,82
193432,32
193432,32
193432,32
193432,32
193433,33
193530,80
193531,81
193531,81
193531,81
193531,81
193532,31
193532,31
193532,31
193532,31
193533,32
193631,81
193709,159
193709,159
193710,160
193710,160
193710,110
193710,110
193710,110
193711,111
193711,111
193731,81
193802,152
193802,152
193802,152
193802,152
193803,103
193803,103
193803,103
193803,103
193804,104
193831,81
193831,81
193831,81
193832,82
193832,82
193832,32
193832,32
193833,33
193833,33
193833,33
193931,81
193931,81
193931,81
193932,82
193932,82
193932,32
193932,31
193933,32
193933,32
193933,32
194031,81
194031,81
194032,82
194032,82
194032,82
194032,32
194033,33
194033,33
194033,33
194033,33
194131,81
194131,81
194132,82
194132,82
194132,82
194132,32
194133,33
194133,33
194133,33
194133,33
194231,81
194231,81
194232,82
194232,82
194232,82
194232,32
194233,33
194233,33
194233,33
194234,34
194331,81
194331,81
194332,82
194332,82
194332,82
194333,32
194333,32
194333,32
194333,32
194334,33
194431,81
194432,82
194432,82
194432,82
194432,82
194433,33
194433,33
194433,33
194433,33
194434,34
194531,81
194532,82
194532,82
194532,82
194533,83
194533,33
194533,33
194534,34
194534,34
194534,34
194632,82
194632,82
194632,82
194633,83
194633,83
194633,33
194633,33
194634,34
194634,34
194634,34
194732,82
194732,82
194732,82
194733,83
194733,83
194733,32
194733,32
194734,33
194734,33
194734,33
194832,82
194832,82
194832,82
194833,83
194833,83
194833,33
194833,33
194833,33
194834,34
194834,34
194932,82
194932,82
194932,82
194933,83
194933,83
194933,33
194933,33
194934,34
194934,34
194934,34
195032,82
195032,82
195033,83
195033,83
195033,83
195033,33
195033,33
195034,34
195034,34
195034,34
195132,82
195132,82
195133,83
195133,83
195133,83
195133,33
195134,34
195134,34
195134,34
195135,35
195232,81
195232,81
195233,82
195233,82
195233,82
195234,34
195234,34
195234,34
195234,34
195235,35
195332,82
195333,83
195333,83
195333,83
195334,84
195334,34
195334,34
195335,35
195335,35
195335,35
195432,82
195432,82
195433,83
195433,83
195433,83
195433,33
195434,34
195434,34
195434,34
195435,35
195532,82
195533,83
195533,83
195533,83
195533,83
195534,34
195534,34
195534,34
195534,34
195534,34
195632,81
195633,82
195633,82
195634,83
195634,83
195635,35
195635,35
195636,36
195636,36
195636,36
195733,83
195733,83
195733,83
195733,83
195734,84
195734,34
195734,34
195734,34
195735,35
195735,35
195833,83
195833,83
195833,83
195833,83
195834,84
195834,34
195834,34
195834,34
195835,35
195835,35
195933,83
195933,83
195933,83
195934,84
195934,84
195934,34
195934,34
195935,35
195935,35
195935,35
196033,82
196033,82
196034,83
196034,83
196034,83
196034,34
196034,34
196035,35
196035,35
196035,35
196133,83
196134,84
196134,84
196135,85
196135,85
196135,35
196136,36
196136,36
196136,36
196136,36
196233,83
196233,83
196233,83
196234,84
196234,84
196234,34
196234,34
196235,35
196235,35
196235,35
196333,83
196333,83
196334,84
196334,84
196334,84
196334,34
196335,35
196335,35
196335,35
196336,36
196433,82
196434,83
196434,83
196434,83
196434,83
196434,34
196435,35
196435,35
196435,35
196436,36
196533,83
196534,84
196534,84
196534,84
196534,84
196535,35
196535,35
196535,35
196535,35
196536,36
196636,86
196636,86
196636,86
196637,87
196637,87
196637,37
196638,38
196638,38
196639,39
196639,39
196734,84
196734,84
196734,84
196734,84
196735,85
196735,35
196735,35
196735,35
196736,36
196736,36
196834,84
196834,84
196834,84
196834,84
196835,85
196835,34
196835,34
196835,34
196835,34
196836,35
196934,84
196934,84
196934,84
196934,84
196934,84
196934,34
196935,35
196935,35
196935,35
196935,35
197034,84
197034,84
197034,84
197034,84
197035,85
197035,35
197035,35
197035,35
197035,35
197036,36
197134,84
197134,84
197134,84
197134,84
197135,85
197135,35
197135,35
197135,35
197135,35
197135,35
197234,84
197234,84
197234,84
197234,84
197235,85
197235,34
197235,34
197235,34
197235,34
197235,34
197334,84
197334,84
197334,84
197335,85
197335,85
197335,35
197335,35
197335,35
197335,35
197336,36
197434,84
197434,84
197435,85
197435,85
197435,85
197435,35
197435,35
197436,36
197436,36
197436,36
197462,12
197462,12
197462,12
197463,13
197463,13
197534,34
197534,34
197534,34
197535,35
197535,35
197634,84
197635,85
197635,85
197635,85
197635,85
197635,34
197635,34
197636,35
197636,35
197636,35
197734,84
197735,85
197735,85
197735,85
197735,85
197735,35
197736,36
197736,36
197736,36
197736,36
197835,85
197835,85
197835,85
197835,85
197835,85
197836,36
197836,36
197836,36
197836,36
197836,36
197935,85
197935,85
197935,85
197935,85
197935,85
197935,35
197935,35
197936,36
197936,36
197936,36
198035,85
198035,85
198035,85
198035,85
198035,85
198035,35
198036,35
198036,35
198036,35
198036,35
198135,85
198135,85
198135,85
198135,85
198135,85
198135,35
198136,36
198136,36
198136,36
198136,36
198235,85
198235,85
198235,85
198235,85
198235,85
198236,36
198236,36
198236,36
198236,36
198236,36
198335,85
198335,85
198335,85
198335,85
198336,86
198336,36
198336,36
198336,36
198336,36
198336,36
198435,85
198435,85
198435,85
198435,85
198436,86
198436,36
198436,35
198436,35
198436,35
198436,35
198535,85
198535,85
198535,85
198536,86
198536,86
198536,36
198536,36
198536,36
198536,36
198537,37
198635,85
198635,85
198636,86
198636,86
198636,86
198636,36
198636,36
198636,36
198636,36
198636,36
198735,85
198736,86
198736,86
198736,86
198736,86
198736,36
198736,36
198736,36
198736,36
198736,36
198835,85
198836,86
198836,86
198836,86
198836,86
198836,36
198836,36
198836,36
198836,36
198837,37
198936,85
198936,85
198936,85
198936,85
198936,85
198936,36
198936,36
198936,36
198937,37
198937,37
199036,86
199036,86
199036,86
199036,86
199036,86
199036,36
199036,36
199036,36
199037,37
199037,37
199136,86
199136,86
199136,86
199136,86
199136,86
199136,36
199136,36
199137,37
199137,37
199137,37
199236,86
199236,86
199236,86
199236,86
199236,86
199236,36
199236,35
199236,35
199236,35
199236,35
199336,86
199336,86
199336,86
199336,86
199336,86
199336,36
199336,36
199336,36
199336,36
199336,36
199436,86
199436,86
199436,86
199436,86
199436,86
199436,36
199436,36
199436,36
199436,36
199436,36
199536,86
199536,86
199536,86
199536,86
199536,86
199536,36
199536,36
199536,36
199536,36
199536,36
199636,86
199636,86
199636,86
199636,86
199636,86
199636,35
199636,35
199636,35
199637,36
199637,36
199736,86
199736,86
199736,86
199736,86
199736,86
199736,36
199737,37
199737,37
199737,37
199737,37
199836,86
199887,137
199887,137
199887,137
199887,137
199887,87
199887,87
199887,87
199887,87
199887,87
199936,86
199936,86
199936,86
199936,86
199937,87
199937,37
199937,37
199937,37
199937,37
199937,37
200036,86
200038,88
200038,88
200038,88
200039,89
200137,137
200137,137
200138,138
200138,138
200138,138
200138,87
200139,88
200139,88
200139,88
200140,89
200140,40
200140,40
200140,40
200141,41
200141,41
200237,87
200237,87
200237,87
200238,88
200238,88
200238,38
200238,38
200239,39
200239,39
200239,39
200337,87
200337,87
200338,88
200338,88
200338,88
200338,38
200339,39
200341,41
200342,42
200342,42
200437,87
200437,87
200438,88
200438,88
200438,88
200438,38
200439,38
200439,38
200439,38
200439,38
200537,87
200537,87
200538,88
200538,88
200538,88
200538,38
200539,39
200539,39
200539,39
200540,40
200637,87
200638,88
200638,88
200638,88
200638,88
200639,39
200639,39
200639,39
200639,39
200640,40
200737,87
200738,88
200738,88
200738,88
200738,88
200739,39
200739,39
200739,39
200740,40
200740,40
200837,87
200838,88
200838,88
200838,88
200839,89
200839,39
200839,39
200839,39
200840,40
200840,40
200938,87
200938,87
200938,87
200938,87
200939,88
200939,39
200939,39
200939,39
200940,40
200940,40
201038,88
201038,88
201038,88
201038,88
201039,89
201039,39
201039,39
201039,39
201040,40
201040,40
201138,88
201138,88
201138,88
201139,89
201139,89
201139,39
201139,39
201139,39
201140,40
201140,40
201238,88
201238,88
201238,88
201238,88
201239,89
201239,39
201239,38
201240,39
201240,39
201240,39
201338,88
201338,88
201338,88
201339,89
201339,89
201339,39
201339,39
201339,39
201340,40
201340,40
201438,88
201438,88
201438,88
201439,89
201439,89
201439,39
201439,39
201440,40
201440,40
201440,40
201538,88
201538,88
201538,88
201539,89
201539,89
201539,39
201539,39
201539,39
201540,40
201540,40
201638,88
201639,89
201639,89
201639,89
201639,89
201640,40
201640,40
201640,40
201640,40
201641,41
201738,87
201739,88
201739,88
201739,88
201739,88
201739,39
201740,40
201740,40
201740,40
201740,40
201838,88
201839,89
201839,89
201839,89
201839,89
201840,40
201840,40
201840,40
201840,40
201841,41
201938,88
201939,89
201939,89
201939,89
201939,89
201939,39
201940,40
201940,40
201940,40
201940,40
202039,89
202039,89
202039,89
202039,89
202040,90
202040,40
202040,40
202040,40
202040,40
202041,41
202139,89
202139,88
202139,88
202139,88
202139,88
202140,40
202140,40
202140,40
202140,40
202141,41
202239,89
202239,89
202239,89
202240,90
202240,90
202240,40
202240,40
202241,41
202241,41
202241,41
202339,89
202339,89
202340,90
202340,90
202340,90
202340,40
202340,40
202341,41
202341,41
202341,41
202439,89
202439,89
202439,89
202440,90
202440,90
202440,40
202440,40
202441,41
202441,41
202441,41
202540,90
202540,90
202541,91
202542,92
202543,93
202543,42
202544,43
202545,44
202545,44
202546,45
202567,17
202568,18
202569,19
202569,19
202570,20
202639,39
202639,39
202640,40
202640,40
202640,40
202739,89
202739,89
202740,90
202740,90
202740,90
202740,40
202741,41
202741,41
202741,41
202741,41
202839,89
202840,90
202840,90
202840,90
202840,90
202840,40
202841,41
202841,41
202841,41
202841,41
202939,89
202940,90
202940,90
202940,90
202940,90
202941,40
202941,40
202941,40
202941,40
202941,40
203039,89
203040,90
203040,90
203040,90
203040,90
203041,41
203041,41
203041,41
203041,41
203041,41
203140,90
203140,90
203140,90
203140,90
203141,91
203141,41
203141,41
203141,41
203142,42
203142,42
203240,90
203240,90
203240,90
203241,91
203241,91
203241,41
203241,41
203241,41
203241,41
203242,42
203340,90
203340,90
203340,90
203341,91
203341,91
203341,41
203341,41
203341,41
203341,41
203342,42
203440,89
203440,89
203440,89
203441,90
203441,90
203441,41
203441,41
203441,41
203442,42
203442,42
203540,90
203540,90
203540,90
203541,91
203541,91
203541,41
203541,41
203542,42
203542,42
203542,42
203640,90
203641,91
203641,91
203641,91
203642,92
203642,42
203642,42
203642,42
203643,43
203643,43
203740,90
203740,90
203741,91
203741,91
203741,91
203741,41
203742,42
203742,42
203742,42
203742,42
203840,90
203840,90
203841,91
203841,91
203841,91
203841,41
203842,42
203842,42
203842,42
203842,42
203940,90
203941,91
203941,91
203941,91
203941,91
203942,42
203942,42
203942,42
203942,42
203943,43
204040,90
204041,91
204041,91
204041,91
204042,92
204042,42
204042,42
204042,42
204043,43
204043,43
204141,91
204141,91
204141,91
204141,91
204141,91
204142,42
204142,42
204142,42
204142,42
204143,43
204241,90
204241,90
204241,90
204241,90
204242,91
204242,42
204242,42
204242,42
204242,42
204243,43
204341,91
204341,91
204341,91
204341,91
204341,91
204342,42
204342,42
204342,42
204343,43
204343,43
204441,91
204441,91
204441,91
204441,91
204442,92
204442,42
204442,42
204442,42
204442,42
204443,43
204541,91
204541,91
204541,91
204542,92
204542,92
204542,42
204543,43
204543,43
204543,43
204543,43
204641,91
204641,90
204642,91
204642,91
204642,91
204643,43
204643,43
204643,43
204644,44
204644,44
241344,43844
241486,43986
241487,43987
241488,43988
241489,43989
241489,43939
241490,43940
241490,43940
241490,43940
241491,43941
241491,43890
241492,43891
241492,43891
241492,43891
241493,43892
241493,43843
241494,43844
241494,43844
241494,43844
241494,43844
241495,43795
241495,43795
241495,43795
241496,43796
241496,43796
241496,43746
241497,43747
241497,43747
241497,43747
241498,43748
241498,43698
241498,43698
241498,43698
241498,43698
241499,43699
241499,43649
241499,43649
241500,43650
241500,43650
241500,43650
241500,43600
241501,43601
241501,43601
241501,43601
241501,43601
241502,43552
241502,43552
241502,43552
241503,43553
241503,43553
241503,43503
241504,43503
241504,43503
241504,43503
241505,43504
241505,43455
241506,43456
241506,43456
241506,43456
241507,43457
241507,43407
241507,43407
241508,43408
241508,43408
241508,43408
241509,43359
241509,43359
241509,43359
241510,43360
241510,43360
241510,43310
241510,43310
241510,43310
241511,43311
241511,43311
241511,43261
241511,43261
241512,43262
241512,43262
241512,43262
241512,43212
241513,43213
241513,43213
241513,43213
241513,43213
241514,43164
241514,43164
241514,43164
241514,43164
241515,43165
241515,43115
241515,43114
241515,43114
241516,43115
241516,43115
241516,43066
241516,43066
241517,43067
241517,43067
241517,43067
241517,43017
241517,43017
241518,43018
241518,43018
241518,43018
241518,42968
241519,42969
241519,42969
241519,42969
241519,42969
241520,42920
241520,42920
241520,42920
241520,42920
241521,42921
241521,42871
241521,42871
241522,42872
241522,42872
241522,42872
241523,42823
241523,42823
241523,42823
241523,42823
241523,42823
241524,42774
241524,42774
241524,42774
241525,42775
241525,42775
241525,42725
241525,42725
241525,42725
241526,42726
241526,42726
241526,42675
241526,42675
241527,42676
241527,42676
241527,42676
241527,42627
241528,42628
241528,42628
241528,42628
241528,42628
241529,42579
241529,42579
241529,42579
241530,42580
241530,42580
241530,42530
241530,42530
241530,42530
241531,42531
241531,42531
241531,42481
241531,42481
241532,42482
241532,42482
241532,42482
241532,42432
241532,42432
241533,42433
241533,42433
241533,42433
241533,42383
241534,42384
241534,42384
241534,42384
241534,42384
241534,42334
241535,42334
241535,42334
241535,42334
241535,42334
241536,42286
241536,42286
241536,42286
241536,42286
241536,42286
241537,42237
241537,42237
241537,42237
241537,42237
241538,42238
241538,42188
241538,42188
241538,42188
241539,42189
241539,42189
241539,42139
241539,42139
241540,42140
241540,42140
241540,42140
241540,42090
241540,42090
241541,42091
241541,42091
241541,42091
241542,42042
241542,42042
241542,42042
241543,42043
241543,42043
241543,41993
241543,41993
241544,41994
241544,41994
241544,41994
241545,41944
241545,41944
241545,41944
241546,41945
241546,41945
241546,41896
241547,41897
241547,41897
241547,41897
241547,41897
241548,41848
241548,41848
241548,41848
241548,41848
241548,41848
241549,41799
241549,41799
241549,41799
241549,41799
241549,41799
241550,41750
241550,41750
241550,41750
241550,41750
241551,41751
241551,41701
241551,41701
241552,41702
241552,41702
241552,41702
241552,41652
241553,41653
241553,41653
241553,41653
241553,41653
241553,41603
241554,41604
241554,41604
241554,41604
241554,41604
241554,41554
241555,41555
241555,41555
241555,41555
241555,41555
241556,41505
241556,41505
241556,41505
241556,41505
241556,41505
241557,41457
241557,41457
241557,41457
241557,41457
241558,41458
241558,41408
241558,41408
241558,41408
241558,41408
241559,41409
241559,41359
241559,41359
241559,41359
241559,41359
241560,41360
241560,41310
241560,41310
241560,41310
241561,41311
241561,41311
241561,41261
241561,41261
241561,41261
241562,41262
241562,41262
241562,41212
241562,41212
241562,41212
241563,41213
241563,41213
241563,41163
241563,41162
241563,41162
241564,41163
241564,41163
241564,41114
241564,41114
241564,41114
241565,41115
241565,41115
241565,41065
241565,41065
241565,41065
241566,41066
241566,41066
241566,41016
241566,41016
241566,41016
241567,41017
241567,41017
241567,40967
241567,40967
241568,40968
241568,40968
241568,40968
241568,40918
241569,40919
241569,40919
241569,40919
241569,40919
241569,40869
241570,40870
241570,40870
241570,40870
241570,40870
241570,40820
241571,40821
241571,40821
241571,40821
241571,40821
241571,40771
241572,40772
241572,40772
241572,40772
241572,40772
241573,40722
241573,40722
241573,40722
241573,40722
241573,40722
241574,40674
241574,40674
241574,40674
241574,40674
241574,40674
241574,40624
241575,40625
241575,40625
241575,40625
241575,40625
241575,40575
241576,40576
241576,40576
241576,40576
241576,40576
241577,40527
241577,40527
241577,40527
241578,40528
241578,40528
241578,40478
241578,40478
241579,40479
241579,40479
241579,40479
241579,40429
241579,40429
241580,40430
241580,40430
241580,40430
241580,40380
241580,40379
241581,40380
241581,40380
241581,40380
241581,40331
241581,40331
241582,40332
241582,40332
241582,40332
241583,40283
241583,40283
241583,40283
241584,40284
241584,40284
241584,40234
241584,40234
241584,40234
241585,40235
241585,40235
241585,40185
241585,40185
241585,40185
241586,40186
241586,40186
241586,40136
241586,40136
241586,40136
241587,40137
241587,40137
241587,40087
241587,40087
241587,40087
241588,40088
241588,40088
241588,40038
241588,40038
241588,40038
241589,40039
241589,40039
241589,39989
241589,39989
241589,39989
241590,39990
241590,39990
241590,39939
241590,39939
241590,39939
241591,39940
241591,39940
241591,39891
241591,39891
241591,39891
241591,39891
241592,39892
241592,39842
241592,39842
241592,39842
241592,39842
241593,39843
241593,39793
241593,39793
241593,39793
241593,39793
241593,39793
241594,39744
241594,39744
241594,39744
241594,39744
241594,39744
241595,39695
241595,39695
241595,39695
241595,39695
241595,39695
241596,39646
241596,39646
241596,39646
241596,39646
241596,39646
241596,39596
241597,39597
241597,39597
241597,39597
241597,39597
241598,39548
241598,39547
241598,39547
241598,39547
241598,39547
241598,39498
241599,39499
241599,39499
241599,39499
241599,39499
241599,39449
241599,39449
241600,39450
241600,39450
241600,39450
241600,39400
241600,39400
241600,39400
241601,39401
241601,39401
241601,39351
241601,39351
241601,39351
241602,39352
241602,39352
241602,39302
241602,39302
241602,39302
241603,39303
241603,39303
241603,39253
241603,39253
241603,39253
241604,39254
241604,39254
241604,39204
241604,39204
241604,39204
241604,39204
241605,39205
241605,39155
241605,39155
241605,39155
241605,39155
241606,39156
241606,39105
241606,39105
241606,39105
241606,39105
241606,39105
241607,39057
241607,39057
241607,39057
241607,39057
241607,39057
241608,39008
241608,39008
241608,39008
241608,39008
241609,39009
241609,38959
241609,38959
241609,38959
241609,38959
241610,38960
241610,38910
241610,38910
241610,38910
241610,38910
241610,38910
241611,38861
241611,38861
241611,38861
241611,38861
241612,38862
241612,38812
241612,38812
241612,38812
241612,38812
241612,38812
241613,38763
241613,38763
241613,38763
241613,38763
241613,38763
241614,38713
241614,38713
241614,38713
241614,38713
241614,38713
241614,38664
241615,38665
241615,38665
241615,38665
241615,38665
241615,38615
241615,38615
241616,38616
241616,38616
241616,38616
241616,38566
241616,38566
241617,38567
241617,38567
241617,38567
241617,38517
241617,38517
241617,38517
241618,38518
241618,38518
241618,38468
241618,38468
241618,38468
241618,38468
241619,38469
241619,38419
241619,38419
241619,38419
241620,38420
241620,38420
241620,38370
241620,38370
241620,38370
241620,38370
241621,38371
241621,38321
241621,38321
241621,38321
241621,38321
241621,38321
241622,38271
241622,38271
241622,38271
241622,38271
241622,38271
241623,38223
241623,38223
241623,38223
241623,38223
241623,38223
241623,38173
241624,38174
241624,38174
241624,38174
241624,38174
241624,38124
241625,38125
241625,38125
241625,38125
241625,38125
241625,38075
241625,38075
241626,38076
241626,38076
241626,38076
241626,38026
241626,38026
241626,38026
241627,38027
241627,38027
241627,37977
241627,37977
241627,37977
241627,37977
241628,37978
241628,37928
241628,37928
241628,37928
241628,37928
241628,37928
241629,37879
241629,37879
241629,37879
241629,37879
241629,37879
241630,37830
241630,37830
241630,37830
241630,37830
241630,37830
241631,37781
241631,37781
241631,37781
241631,37781
241632,37782
241632,37732
241632,37732
241632,37732
241632,37732
241633,37733
241633,37683
241633,37683
241633,37683
241633,37683
241634,37684
241634,37634
241634,37634
241634,37634
241634,37634
241635,37635
241635,37585
241635,37585
241635,37585
241636,37586
241636,37586
241636,37536
241636,37536
241636,37536
241637,37537
241637,37537
241637,37486
241637,37486
241638,37487
241638,37487
241638,37487
241638,37438
241638,37438
241639,37439
241639,37439
241639,37439
241639,37389
241639,37389
241640,37390
241640,37390
241640,37390
241640,37340
241640,37340
241641,37341
241641,37341
241641,37341
241641,37291
241641,37291
241642,37292
241642,37292
241642,37292
241642,37242
241642,37242
241643,37243
241643,37243
241643,37243
241643,37193
241643,37193
241643,37193
241644,37194
241644,37194
241644,37144
241644,37144
241645,37145
241645,37145
241645,37145
241645,37095
241646,37095
241646,37095
241646,37095
241646,37095
241646,37046
241647,37047
241647,37047
241647,37047
241647,37047
241648,36998
241648,36998
241648,36998
241648,36998
241648,36998
241649,36949
241649,36949
241649,36949
241650,36950
241650,36950
241650,36900
241650,36900
241650,36900
241651,36901
241651,36901
241651,36851
241651,36851
241652,36852
241652,36852
241652,36852
241652,36802
241652,36802
241653,36803
241653,36803
241653,36803
241653,36753
241653,36753
241653,36753
241653,36753
241654,36754
241654,36704
241654,36704
241654,36704
241654,36704
241654,36704
241655,36655
241655,36655
241655,36655
241655,36655
241655,36655
241655,36604
241655,36604
241656,36605
241656,36605
241656,36605
241656,36556
241656,36556
241657,36557
241657,36557
241657,36557
241657,36507
241657,36507
241657,36507
241658,36508
241658,36508
241658,36458
241658,36458
241658,36458
241658,36458
241659,36459
241659,36409
241659,36409
241659,36409
241659,36409
241660,36410
241660,36360
241660,36360
241660,36360
241660,36360
241660,36360
241661,36311
241661,36311
241661,36311
241661,36311
241661,36311
241662,36262
241662,36262
241662,36262
241662,36262
241662,36262
241663,36213
241663,36213
241663,36213
241663,36213
241663,36213
241663,36163
241664,36164
241664,36164
241664,36164
241664,36164
241664,36113
241665,36114
241665,36114
241665,36114
241665,36114
241665,36065
241665,36065
241666,36066
241666,36066
241666,36066
241666,36016
241666,36016
241666,36016
241667,36017
241667,36017
241667,35967
241667,35967
241667,35967
241667,35967
241668,35968
241668,35918
241668,35918
241668,35918
241668,35918
241669,35919
241669,35869
241669,35869
241669,35869
241669,35869
241669,35869
241670,35820
241670,35820
241670,35820
241670,35820
241670,35820
241670,35770
241671,35771
241671,35771
241671,35771
241671,35771
241671,35721
241672,35722
241672,35722
241672,35722
241672,35722
241672,35672
241672,35672
241672,35672
241673,35673
241673,35673
241673,35622
241673,35622
241673,35622
241673,35622
241674,35623
241674,35574
241674,35574
241674,35574
241674,35574
241674,35574
241675,35525
241675,35525
241675,35525
241675,35525
241675,35525
241675,35475
241676,35476
241676,35476
241676,35476
241676,35476
241676,35426
241677,35427
241677,35427
241677,35427
241677,35427
241677,35377
241678,35378
241678,35378
241678,35378
241678,35378
241678,35328
241678,35328
241679,35329
241679,35329
241679,35329
241679,35279
241679,35279
241680,35280
241680,35280
241680,35280
241680,35230
241680,35230
241680,35230
241681,35231
241681,35231
241681,35181
241681,35181
241681,35181
241681,35181
241682,35182
241682,35132
241682,35131
241682,35131
241682,35131
241682,35131
241683,35083
241683,35083
241683,35083
241683,35083
241683,35083
241684,35034
241684,35034
241684,35034
241684,35034
241684,35034
241684,34984
241684,34984
241685,34985
241685,34985
241685,34985
241685,34935
241686,34936
241686,34936
241686,34936
241686,34936
241687,34887
241687,34887
241687,34887
241687,34887
241687,34887
241687,34837
241688,34838
241688,34838
241688,34838
241688,34838
241688,34788
241689,34789
241689,34789
241689,34789
241689,34789
241689,34739
241689,34739
241689,34739
241690,34740
241690,34740
241690,34690
241690,34690
241691,34691
241691,34691
241691,34691
241691,34640
241692,34641
241692,34641
241692,34641
241692,34641
241692,34592
241693,34593
241693,34593
241693,34593
241693,34593
241694,34544
241694,34544
241694,34544
241694,34544
241695,34545
241695,34495
241695,34495
241695,34495
241696,34496
241696,34496
241696,34446
241696,34446
241696,34446
241697,34447
241697,34447
241697,34397
241697,34397
241698,34398
241698,34398
241698,34398
241698,34348
241699,34349
241699,34349
241699,34349
241699,34349
241700,34300
241700,34300
241700,34300
241700,34300
241701,34301
241701,34251
241701,34251
241701,34251
241702,34252
241702,34252
241702,34202
241702,34202
241703,34203
241703,34203
241703,34203
241703,34153
241703,34153
241704,34154
241704,34154
241704,34154
241704,34103
241705,34104
241705,34104
241705,34104
241705,34104
241706,34056
241706,34056
241706,34056
241706,34056
241707,34057
241707,34007
241707,34007
241707,34007
241708,34008
241708,34008
241708,33958
241708,33958
241709,33959
241709,33959
241709,33959
241709,33909
241709,33909
241710,33910
241710,33910
241710,33910
241710,33860
241710,33860
241710,33860
241711,33861
241711,33861
241711,33811
241711,33811
241711,33811
241711,33811
241712,33812
241712,33762
241712,33762
241712,33762
241712,33762
241713,33763
241713,33713
241713,33713
241713,33713
241713,33713
241714,33714
241714,33664
241714,33663
241714,33663
241715,33664
241715,33664
241715,33615
241715,33615
241715,33615
241716,33616
241716,33616
241716,33566
241716,33566
241716,33566
241716,33566
241717,33567
241717,33517
241717,33517
241717,33517
241717,33517
241717,33517
241718,33468
241718,33468
241718,33468
241718,33468
241719,33469
241719,33419
241719,33419
241719,33419
241719,33419
241719,33419
241719,33369
241720,33370
241720,33370
241720,33370
241720,33370
241720,33320
241720,33320
241721,33321
241721,33321
241721,33321
241721,33271
241721,33271
241722,33272
241722,33272
241722,33272
241722,33221
241722,33221
241722,33221
241722,33221
241723,33222
241723,33173
241723,33173
241723,33173
241723,33173
241723,33173
241723,33123
241724,33124
241724,33124
241724,33124
241724,33124
241724,33074
241724,33074
241724,33074
241725,33075
241725,33075
241725,33025
241725,33025
241725,33025
241725,33025
241725,33025
241726,32976
241726,32976
241726,32976
241726,32976
241726,32976
241726,32926
241727,32927
241727,32927
241727,32927
241727,32927
241727,32877
241728,32878
241728,32878
241728,32878
241728,32878
241728,32828
241728,32828
241729,32829
241729,32829
241729,32829
241729,32778
241729,32778
241729,32778
241730,32779
241730,32779
241730,32730
241730,32730
241730,32730
241730,32730
241731,32731
241731,32681
241731,32681
241731,32681
241731,32681
241731,32681
241732,32632
241732,32632
241732,32632
241732,32632
241732,32632
241732,32582
241733,32583
241733,32583
241733,32583
241733,32583
241733,32533
241733,32533
241734,32534
241734,32534
241734,32534
241734,32484
241734,32484
241735,32485
241735,32485
241735,32485
241735,32435
241735,32435
241736,32436
241736,32436
241736,32436
241736,32386
241736,32386
241737,32387
241737,32387
241737,32387
241737,32336
241737,32336
241738,32337
241738,32337
241738,32337
241738,32288
241738,32288
241739,32289
241739,32289
241739,32289
241739,32239
241739,32239
241740,32240
241740,32240
241740,32240
241740,32190
241740,32190
241740,32190
241741,32191
241741,32191
241741,32141
241741,32141
241741,32141
241741,32141
241742,32142
241742,32092
241742,32092
241742,32092
241742,32092
241743,32093
241743,32043
241743,32043
241743,32043
241743,32043
241744,32044
241744,31994
241744,31994
241744,31994
241744,31994
241745,31995
241745,31945
241745,31945
241745,31945
241745,31945
241745,31945
241746,31896
241746,31896
241746,31896
241746,31896
241746,31896
241747,31847
241747,31847
241747,31847
241747,31847
241747,31847
241748,31798
241748,31798
241748,31798
241748,31798
241748,31798
241749,31748
241749,31748
241749,31748
241749,31748
241749,31748
241749,31699
241750,31700
241750,31700
241750,31700
241750,31700
241750,31650
241751,31651
241751,31651
241751,31651
241751,31651
241751,31601
241751,31601
241752,31602
241752,31602
241752,31602
241752,31552
241752,31552
241753,31553
241753,31553
241753,31553
241753,31503
241753,31503
241754,31504
241754,31504
241754,31504
241754,31454
241754,31454
241755,31455
241755,31455
241755,31455
241755,31405
241755,31405
241756,31406
241756,31406
241756,31406
241756,31356
241756,31356
241756,31356
241757,31357
241757,31357
241757,31306
241757,31306
241757,31306
241757,31306
241758,31307
241758,31258
241758,31258
241758,31258
241758,31258
241758,31258
241759,31209
241759,31209
241759,31209
241759,31209
241759,31209
241759,31159
241759,31159
241760,31160
241760,31160
241760,31160
241760,31110
241760,31110
241760,31110
241760,31110
241760,31110
241761,31061
241761,31061
241761,31061
241761,31061
241761,31061
241761,31011
241762,31012
241762,31012
241762,31012
241762,31012
241762,30962
241763,30963
241763,30963
241763,30963
241763,30963
241763,30913
241763,30913
241764,30914
241764,30914
241764,30914
241764,30863
241764,30863
241764,30863
241765,30864
241765,30864
241765,30815
241765,30815
241765,30815
241765,30815
241766,30816
